"Station.ID","Date","A","UTMX","UTMY","WS","TEMP","HMIX","PREC","EMI","PM10"
7,"23/02/06",313.2,457.96,5061.46,0.84,278.11,1163.2,0,24.52,32
8,"23/02/06",345.2,444.29,5062.64,0.83,277.87,1166.7,0,17.4,26
9,"23/02/06",331,376.96,4993.48,0.63,277.85,998.56,0,21.84,67
10,"23/02/06",280.4,416.65,4985.65,1.06,278.17,898.45,0,10.59,52
11,"23/02/06",238.8,399.22,4967.87,0.65,277.47,853.63,0,14.76,84
12,"23/02/06",118.3,456.49,4998.42,1.27,279.39,857.05,0,24.09,33
13,"23/02/06",124.7,483.36,5028.7,1.13,279.3,785.35,1.09,8.31,32
14,"23/02/06",551.6,383.63,4915.52,0.73,276.77,745.18,0,26.57,59
15,"23/02/06",271.7,436.69,5046.69,0.71,278.3,1124.1,0,24.7,24
16,"23/02/06",337,386.95,5003.68,0.78,278.34,1045.5,0,9.35,39
17,"23/02/06",154,470.41,5031.91,1.05,279.07,607.63,0,28.7,68
18,"23/02/06",201.7,483.16,4956.77,1.37,278.18,652.36,1.39,13.69,49
19,"23/02/06",374.9,368.18,4971.65,0.63,278.16,872.76,0,26.23,57
20,"23/02/06",243.6,393.64,4986.79,0.58,278.26,928.23,0,145.13,68
21,"23/02/06",243.6,396.04,4992.42,0.69,278.93,1040.5,0,140.76,77
22,"23/02/06",118.5,489,4971.8,1.24,278.98,745.65,0,28.89,79
23,"23/02/06",131,454.26,5019.81,0.74,278.33,514.68,0,22.98,44
24,"23/02/06",201.4,466.4,5086.6,1.18,277.97,623.18,0,20.59,20
1,"24/02/06",95.2,469.45,4972.85,3.21,277.25,315.62,10.55,34.78,19
2,"24/02/06",164.1,423.48,4950.69,1.16,275.84,281.62,11.38,18.59,27
3,"24/02/06",242.9,490.71,4948.86,2.38,276.27,541.85,1.24,10.23,12
4,"24/02/06",149.9,437.36,4973.34,2.15,276.91,286.74,12.85,35.2,20
5,"24/02/06",405,426.44,5045.66,0.84,277.58,435.49,7.92,37.26,29
6,"24/02/06",257.5,394.6,5001.18,1.2,277.55,322.31,10.3,39.36,34
7,"24/02/06",313.2,457.96,5061.46,0.74,276.48,310.89,10.49,25.55,26
8,"24/02/06",345.2,444.29,5062.64,0.79,275.87,307.27,8.5,18.04,23
9,"24/02/06",331,376.96,4993.48,0.51,276.73,330.03,8.8,22.64,35
10,"24/02/06",280.4,416.65,4985.65,1.69,277.28,320.62,15.8,10.83,16
11,"24/02/06",238.8,399.22,4967.87,1.34,276.89,314.43,11.95,15.49,25
12,"24/02/06",118.3,456.49,4998.42,1.74,277.35,262.75,12.21,25.6,28
13,"24/02/06",124.7,483.36,5028.7,1.18,277.96,211.74,14.64,8.64,15
14,"24/02/06",551.6,383.63,4915.52,0.91,275,333.74,19.98,27.89,13
15,"24/02/06",271.7,436.69,5046.69,0.65,276.75,309.38,8.48,25.76,26
16,"24/02/06",337,386.95,5003.68,0.89,277.17,323.09,8.39,9.69,33
17,"24/02/06",154,470.41,5031.91,1.11,277.76,170.85,13.43,30.74,26
18,"24/02/06",201.7,483.16,4956.77,3.27,276.82,381.76,6.26,14.39,13
19,"24/02/06",374.9,368.18,4971.65,0.73,276.9,320.69,10.96,27.49,24
20,"24/02/06",243.6,393.64,4986.79,0.71,276.85,322.3,10.82,155.23,36
21,"24/02/06",243.6,396.04,4992.42,0.91,277.2,347.89,14.11,150.98,44
22,"24/02/06",118.5,489,4971.8,2.78,277.18,365.3,5.13,30.34,22
23,"24/02/06",131,454.26,5019.81,1.08,277.59,163.8,12.38,24.5,29
24,"24/02/06",201.4,466.4,5086.6,1.44,276.83,382.64,10.01,21.63,20
1,"25/02/06",95.2,469.45,4972.85,1.56,276.57,343.97,1.45,26.7,32
2,"25/02/06",164.1,423.48,4950.69,0.77,275.46,442.57,3.07,15.85,27
3,"25/02/06",242.9,490.71,4948.86,1.02,274.41,289.06,0,8.78,15
4,"25/02/06",149.9,437.36,4973.34,1.25,275.97,311.85,6.99,30.17,21
5,"25/02/06",405,426.44,5045.66,0.7,277.24,486.34,8.68,32.46,14
6,"25/02/06",257.5,394.6,5001.18,1.5,277.18,424.08,10.51,29.28,13
7,"25/02/06",313.2,457.96,5061.46,1.24,276.37,385.56,5.95,21.42,14
8,"25/02/06",345.2,444.29,5062.64,1.29,275.36,367.71,5.75,15.89,18
9,"25/02/06",331,376.96,4993.48,0.54,276.51,609.56,9.17,18.25,10
10,"25/02/06",280.4,416.65,4985.65,1.6,276.28,347.26,7.61,10.03,29
11,"25/02/06",238.8,399.22,4967.87,1.04,276.55,510.22,6.29,13.55,23
12,"25/02/06",118.3,456.49,4998.42,1.34,276.72,322.79,3.22,21.64,8
13,"25/02/06",124.7,483.36,5028.7,1.28,277.33,266.57,7.58,6.52,8
14,"25/02/06",551.6,383.63,4915.52,0.57,274.89,524.66,2.08,24.43,24
15,"25/02/06",271.7,436.69,5046.69,0.97,276.88,403.15,8.24,23.26,19
16,"25/02/06",337,386.95,5003.68,1.04,276.89,614.32,11.23,7.63,11
17,"25/02/06",154,470.41,5031.91,1.27,277.18,221.8,9.4,25.67,15
18,"25/02/06",201.7,483.16,4956.77,0.92,275.46,311.28,0,11.73,14
19,"25/02/06",374.9,368.18,4971.65,0.5,276.47,608.97,8.18,24.12,18
20,"25/02/06",243.6,393.64,4986.79,0.83,276.31,551.38,9.48,123.96,27
21,"25/02/06",243.6,396.04,4992.42,1.05,276.64,577.12,11.3,123.78,26
22,"25/02/06",118.5,489,4971.8,1.05,276.26,356.39,0,23.75,26
23,"25/02/06",131,454.26,5019.81,1.16,276.96,220.62,9.43,20.27,21
24,"25/02/06",201.4,466.4,5086.6,1.05,276.5,224.51,5.63,17.21,14
1,"26/02/06",95.2,469.45,4972.85,1.23,276.65,832.29,0,19.84,42
2,"26/02/06",164.1,423.48,4950.69,0.7,277.58,807.37,0,13.86,35
3,"26/02/06",242.9,490.71,4948.86,0.67,276.96,882.53,0,7.8,28
4,"26/02/06",149.9,437.36,4973.34,1.01,277.15,823.27,0,27.12,40
5,"26/02/06",405,426.44,5045.66,0.48,277.33,966,0,28.94,29
6,"26/02/06",257.5,394.6,5001.18,1.14,278.19,801.67,0,20.89,49
7,"26/02/06",313.2,457.96,5061.46,0.96,276.61,667.03,0,17.99,31
8,"26/02/06",345.2,444.29,5062.64,0.98,276.45,549.15,1.76,14.16,28
9,"26/02/06",331,376.96,4993.48,0.66,276.53,741.2,0,14.8,42
10,"26/02/06",280.4,416.65,4985.65,0.85,277.7,737.34,0,9.41,37
11,"26/02/06",238.8,399.22,4967.87,0.59,276.25,689.05,0,12.28,55
12,"26/02/06",118.3,456.49,4998.42,0.71,276.92,714.51,0,18.72,23
13,"26/02/06",124.7,483.36,5028.7,0.82,276.63,510.07,0,4.95,14
14,"26/02/06",551.6,383.63,4915.52,0.93,274.84,640.67,0,21.89,27
15,"26/02/06",271.7,436.69,5046.69,0.63,277.01,774.87,0,21.47,30
16,"26/02/06",337,386.95,5003.68,0.76,277.64,800.5,0,5.81,34
17,"26/02/06",154,470.41,5031.91,0.85,276.52,416.44,0,22.21,24
18,"26/02/06",201.7,483.16,4956.77,0.85,276.93,843.52,0,9.56,29
19,"26/02/06",374.9,368.18,4971.65,0.62,276.89,700.58,0,21.75,35
20,"26/02/06",243.6,393.64,4986.79,0.57,277.24,721.13,0,99.87,64
21,"26/02/06",243.6,396.04,4992.42,0.7,277.92,789.8,0,103.75,56
22,"26/02/06",118.5,489,4971.8,0.8,276.91,819.35,0,18.36,43
23,"26/02/06",131,454.26,5019.81,0.68,276.52,466.8,0,17.17,29
24,"26/02/06",201.4,466.4,5086.6,0.9,278.29,649.44,0,13.89,26
1,"27/02/06",95.2,469.45,4972.85,1.71,276.15,784.46,0,32.14,59
2,"27/02/06",164.1,423.48,4950.69,1.02,277.24,678.93,0,16.78,54
3,"27/02/06",242.9,490.71,4948.86,0.8,276.21,850.11,0,9.6,52
4,"27/02/06",149.9,437.36,4973.34,1.47,276.46,877,0,31.99,56
5,"27/02/06",405,426.44,5045.66,0.72,276.85,1138,0,33.96,69
6,"27/02/06",257.5,394.6,5001.18,1.37,277.18,927.8,0,36.19,48
7,"27/02/06",313.2,457.96,5061.46,1.02,276.92,1307.4,0,23.74,53
8,"27/02/06",345.2,444.29,5062.64,0.96,276.15,1223.4,0,16.92,53
9,"27/02/06",331,376.96,4993.48,0.94,276.04,916.68,0,21.19,66
10,"27/02/06",280.4,416.65,4985.65,1.42,277.38,993.61,0,10.41,42
11,"27/02/06",238.8,399.22,4967.87,1,276.87,855.06,0,14.18,86
12,"27/02/06",118.3,456.49,4998.42,1.24,277.14,749.76,0,22.94,62
13,"27/02/06",124.7,483.36,5028.7,1.22,277.94,728.91,0,8.05,59
14,"27/02/06",551.6,383.63,4915.52,1.09,275.16,688.23,0,25.56,57
15,"27/02/06",271.7,436.69,5046.69,0.81,276.74,1121.1,0,23.9,52
16,"27/02/06",337,386.95,5003.68,0.95,276.58,900.86,0,9.08,51
17,"27/02/06",154,470.41,5031.91,1.35,277.49,495.43,0,27.14,65
18,"27/02/06",201.7,483.16,4956.77,1.06,276.38,803.82,0,13.16,54
19,"27/02/06",374.9,368.18,4971.65,0.89,277.14,746.96,0,25.2,65
20,"27/02/06",243.6,393.64,4986.79,0.79,276.98,913.05,0,137.27,NA
21,"27/02/06",243.6,396.04,4992.42,0.86,277.3,979.97,0,132.83,78
22,"27/02/06",118.5,489,4971.8,1.31,276.56,798.88,0,27.78,70
23,"27/02/06",131,454.26,5019.81,1.1,277.04,424.12,0,21.83,81
24,"27/02/06",201.4,466.4,5086.6,1.36,277.38,726.67,0,19.8,38
1,"28/02/06",95.2,469.45,4972.85,1.1,274.6,733.84,0,32.11,65
2,"28/02/06",164.1,423.48,4950.69,1.01,275.09,677.46,0,16.7,56
3,"28/02/06",242.9,490.71,4948.86,0.79,274.09,841.96,0,9.6,62
4,"28/02/06",149.9,437.36,4973.34,1.1,275.24,775.15,0,32.09,53
5,"28/02/06",405,426.44,5045.66,0.76,274.88,1008.1,0,33.81,64
6,"28/02/06",257.5,394.6,5001.18,1.53,275.61,744.17,0,36.24,52
7,"28/02/06",313.2,457.96,5061.46,1.05,275.15,1112.4,0,23.66,42
8,"28/02/06",345.2,444.29,5062.64,1.01,274.15,1020,0,16.86,48
9,"28/02/06",331,376.96,4993.48,0.88,275.03,516.61,0,21.3,54
10,"28/02/06",280.4,416.65,4985.65,1.14,275.66,846.3,0,10.39,42
11,"28/02/06",238.8,399.22,4967.87,1.05,275.71,716.87,0,14.22,73
12,"28/02/06",118.3,456.49,4998.42,1.14,275.45,727.69,0,22.82,54
13,"28/02/06",124.7,483.36,5028.7,1.45,276.16,739.85,0,8.03,35
14,"28/02/06",551.6,383.63,4915.52,0.92,273.52,404.31,0,25.46,58
15,"28/02/06",271.7,436.69,5046.69,0.93,275.17,978.3,0,23.81,44
16,"28/02/06",337,386.95,5003.68,1.01,275.17,712.21,0,9.05,55
17,"28/02/06",154,470.41,5031.91,1.57,275.94,551.06,0,27.04,38
18,"28/02/06",201.7,483.16,4956.77,0.82,274.43,766.48,0,13.11,57
19,"28/02/06",374.9,368.18,4971.65,0.65,274.64,565.65,0,25.17,63
20,"28/02/06",243.6,393.64,4986.79,0.87,275.4,755.02,0,136.51,58
21,"28/02/06",243.6,396.04,4992.42,1.16,275.57,839.8,0,132.02,67
22,"28/02/06",118.5,489,4971.8,0.62,274.63,753.34,0,27.77,79
23,"28/02/06",131,454.26,5019.81,1.31,276.08,518.26,0,21.74,45
24,"28/02/06",201.4,466.4,5086.6,1.79,275.56,680.61,0,19.71,32
1,"01/03/06",95.2,469.45,4972.85,0.97,274.07,675.11,0,32.75,75
2,"01/03/06",164.1,423.48,4950.69,0.82,275.99,877.53,0,17.1,59
3,"01/03/06",242.9,490.71,4948.86,0.73,275,1162,0,8.51,80
4,"01/03/06",149.9,437.36,4973.34,0.88,274.28,727.99,0,31.54,76
5,"01/03/06",405,426.44,5045.66,0.61,274.58,1448.4,0,32.25,69
6,"01/03/06",257.5,394.6,5001.18,1.11,274.28,856.43,0,38.14,92
7,"01/03/06",313.2,457.96,5061.46,1.04,274.18,1285.6,0,21.99,60
8,"01/03/06",345.2,444.29,5062.64,1.08,273.78,1480,0,14.52,61
9,"01/03/06",331,376.96,4993.48,1.07,274.63,817.1,0,20.08,65
10,"01/03/06",280.4,416.65,4985.65,1.2,275.11,826.81,0,8.4,68
11,"01/03/06",238.8,399.22,4967.87,0.61,274.14,669.51,0,14.25,99
12,"01/03/06",118.3,456.49,4998.42,0.98,275.3,757.43,0,23.85,77
13,"01/03/06",124.7,483.36,5028.7,0.94,275.66,942.58,0,8.79,33
14,"01/03/06",551.6,383.63,4915.52,1.47,274.23,854.83,0,24.47,46
15,"01/03/06",271.7,436.69,5046.69,0.77,273.76,1367.6,0,20.85,62
16,"01/03/06",337,386.95,5003.68,0.87,273.78,882.83,0,8.74,56
17,"01/03/06",154,470.41,5031.91,0.97,275.45,665,0,29.53,73
18,"01/03/06",201.7,483.16,4956.77,0.95,274.41,805.26,0,13.33,70
19,"01/03/06",374.9,368.18,4971.65,0.68,274.24,678.54,0,23.8,86
20,"01/03/06",243.6,393.64,4986.79,0.72,274.53,800.75,0,150.08,90
21,"01/03/06",243.6,396.04,4992.42,0.77,274.76,930.08,0,144.46,114
22,"01/03/06",118.5,489,4971.8,0.75,274.37,694.94,0,28.63,92
23,"01/03/06",131,454.26,5019.81,0.87,274.73,594.76,0,23.68,124
24,"01/03/06",201.4,466.4,5086.6,0.99,274.44,737,0,19.58,41
1,"02/03/06",95.2,469.45,4972.85,0.9,275.42,1065,0,33.14,105
2,"02/03/06",164.1,423.48,4950.69,0.74,276.35,987.38,0,17.36,78
3,"02/03/06",242.9,490.71,4948.86,0.68,275.21,1127.1,0,8.61,104
4,"02/03/06",149.9,437.36,4973.34,0.93,275.65,1070.1,0,31.88,110
5,"02/03/06",405,426.44,5045.66,0.87,274.4,1708.8,0,32.73,52
6,"02/03/06",257.5,394.6,5001.18,1.01,275.25,1097.5,0,38.59,90
7,"02/03/06",313.2,457.96,5061.46,1.21,274.45,1605.9,0,22.25,38
8,"02/03/06",345.2,444.29,5062.64,1.21,274.03,1721.9,0,14.68,43
9,"02/03/06",331,376.96,4993.48,0.87,274.61,1132.1,0,20.29,65
10,"02/03/06",280.4,416.65,4985.65,1.13,276.09,1038.2,0,8.46,69
11,"02/03/06",238.8,399.22,4967.87,0.45,275.26,922.78,0,14.43,119
12,"02/03/06",118.3,456.49,4998.42,0.98,276.4,1102.6,0,24.23,80
13,"02/03/06",124.7,483.36,5028.7,1.27,276.45,991.23,0,8.88,67
14,"02/03/06",551.6,383.63,4915.52,1.24,273.61,744.85,0,24.81,58
15,"02/03/06",271.7,436.69,5046.69,0.87,273.99,1569.9,0,21.12,44
16,"02/03/06",337,386.95,5003.68,0.71,274.59,1119.5,0,8.83,61
17,"02/03/06",154,470.41,5031.91,1.24,276.35,827.71,0,30.07,54
18,"02/03/06",201.7,483.16,4956.77,0.8,275.26,1052.2,0,13.5,93
19,"02/03/06",374.9,368.18,4971.65,0.78,275.71,957.45,0,24.1,78
20,"02/03/06",243.6,393.64,4986.79,0.52,275.63,1027.2,0,152.66,79
21,"02/03/06",243.6,396.04,4992.42,0.6,275.77,1138.4,0,147.07,89
22,"02/03/06",118.5,489,4971.8,0.69,275.4,1027.5,0,29.01,112
23,"02/03/06",131,454.26,5019.81,0.79,275.27,757.47,0,24.07,92
24,"02/03/06",201.4,466.4,5086.6,1.2,274.69,855.78,0,19.85,20
1,"03/03/06",95.2,469.45,4972.85,0.86,276.49,524.04,0,34.78,90
2,"03/03/06",164.1,423.48,4950.69,0.78,276.51,438.82,0,18.49,76
3,"03/03/06",242.9,490.71,4948.86,0.99,276.57,436.67,0,8.99,90
4,"03/03/06",149.9,437.36,4973.34,1.07,276.48,678.8,0,33.83,65
5,"03/03/06",405,426.44,5045.66,0.51,275.88,985.44,0,34.78,57
6,"03/03/06",257.5,394.6,5001.18,1.13,276.93,808.09,0,40.5,NA
7,"03/03/06",313.2,457.96,5061.46,0.8,276.09,1058.7,0,23.38,37
8,"03/03/06",345.2,444.29,5062.64,0.94,275.24,1001.1,0,15.38,38
9,"03/03/06",331,376.96,4993.48,0.46,276,743.45,0,21.16,65
10,"03/03/06",280.4,416.65,4985.65,1.51,277.13,793.25,0,8.72,52
11,"03/03/06",238.8,399.22,4967.87,0.6,276.58,665.51,0,15.24,100
12,"03/03/06",118.3,456.49,4998.42,1.23,277.15,716.26,0,25.89,47
13,"03/03/06",124.7,483.36,5028.7,1.12,277.62,838.18,0,9.24,80
14,"03/03/06",551.6,383.63,4915.52,0.95,274.15,439.56,0,26.26,89
15,"03/03/06",271.7,436.69,5046.69,0.58,276.15,1010.5,0,22.28,48
16,"03/03/06",337,386.95,5003.68,0.76,276.52,782.75,0,9.21,48
17,"03/03/06",154,470.41,5031.91,1.36,277.28,711.84,0,32.29,38
18,"03/03/06",201.7,483.16,4956.77,1.13,276.24,439.21,0,14.26,87
19,"03/03/06",374.9,368.18,4971.65,0.69,276.46,686.92,0,25.47,83
20,"03/03/06",243.6,393.64,4986.79,0.6,276.54,790.65,0,163.71,69
21,"03/03/06",243.6,396.04,4992.42,0.77,276.77,852.9,0,158.24,79
22,"03/03/06",118.5,489,4971.8,0.79,276.52,446.62,0,30.59,93
23,"03/03/06",131,454.26,5019.81,1,276.57,646.32,0,25.73,63
24,"03/03/06",201.4,466.4,5086.6,2.27,275.81,609.66,0,20.99,20
1,"04/03/06",95.2,469.45,4972.85,1.37,279.17,390.23,0,26.36,88
2,"04/03/06",164.1,423.48,4950.69,0.99,278.79,390.02,0,15.51,99
3,"04/03/06",242.9,490.71,4948.86,2.61,280.38,609.7,0,7.45,66
4,"04/03/06",149.9,437.36,4973.34,1.15,278.21,390.48,0,28.37,87
5,"04/03/06",405,426.44,5045.66,0.49,278.68,767.92,0,29.57,59
6,"04/03/06",257.5,394.6,5001.18,1.16,279.27,712.02,0,29.99,99
7,"04/03/06",313.2,457.96,5061.46,0.98,278.86,732.45,0,19.02,35
8,"04/03/06",345.2,444.29,5062.64,1.08,278.19,717.08,0,13.09,47
9,"04/03/06",331,376.96,4993.48,0.91,278.39,686.5,0,16.57,90
10,"04/03/06",280.4,416.65,4985.65,1,278.93,409.7,0,7.87,65
11,"04/03/06",238.8,399.22,4967.87,0.56,277.67,432.95,0,13.13,130
12,"04/03/06",118.3,456.49,4998.42,1.1,279.53,464.65,0,21.6,69
13,"04/03/06",124.7,483.36,5028.7,0.83,280.47,338.78,0,7.05,78
14,"04/03/06",551.6,383.63,4915.52,0.87,275.91,451.23,0,22.5,114
15,"04/03/06",271.7,436.69,5046.69,0.59,278.33,584.2,0,19.54,53
16,"04/03/06",337,386.95,5003.68,0.94,278.8,717.3,0,7.07,61
17,"04/03/06",154,470.41,5031.91,1.11,279.83,299.86,0,26.76,63
18,"04/03/06",201.7,483.16,4956.77,2.46,279.89,417.17,0,11.45,62
19,"04/03/06",374.9,368.18,4971.65,0.74,278.58,632.24,0,21.8,106
20,"04/03/06",243.6,393.64,4986.79,0.62,278.67,643.56,0,130.23,97
21,"04/03/06",243.6,396.04,4992.42,0.76,279.2,694.41,0,128.82,101
22,"04/03/06",118.5,489,4971.8,2.09,280.15,418.13,0,23.69,91
23,"04/03/06",131,454.26,5019.81,0.88,278.87,390.05,0,21.15,76
24,"04/03/06",201.4,466.4,5086.6,2.11,277.78,493.81,0,16.34,26
1,"05/03/06",95.2,469.45,4972.85,2.53,281.87,784.41,1.46,19.28,75
2,"05/03/06",164.1,423.48,4950.69,1.75,281.32,562.55,0,13.36,73
3,"05/03/06",242.9,490.71,4948.86,2.39,282.12,626.58,9.27,6.41,37
4,"05/03/06",149.9,437.36,4973.34,2.25,281.94,847.36,0,25.07,52
5,"05/03/06",405,426.44,5045.66,1.28,280.88,835.85,0,25.76,29
6,"05/03/06",257.5,394.6,5001.18,1.11,281.24,573.06,0,21.33,64
7,"05/03/06",313.2,457.96,5061.46,2.47,280.9,1034.1,2.06,15.44,16
8,"05/03/06",345.2,444.29,5062.64,1.88,280.28,752.22,1.09,11.26,26
9,"05/03/06",331,376.96,4993.48,2.26,279.88,722.84,0,13,58
10,"05/03/06",280.4,416.65,4985.65,1.83,281.7,513.58,0,7.21,40
11,"05/03/06",238.8,399.22,4967.87,1.32,280.57,489.98,0,11.75,84
12,"05/03/06",118.3,456.49,4998.42,2.32,282.13,810.72,0,18.45,40
13,"05/03/06",124.7,483.36,5028.7,2.94,282.29,700.62,4.55,5.44,33
14,"05/03/06",551.6,383.63,4915.52,0.76,278.94,385.66,0,19.76,76
15,"05/03/06",271.7,436.69,5046.69,1.51,280.92,1093.2,0,17.6,29
16,"05/03/06",337,386.95,5003.68,0.91,280.6,565.8,0,5.2,43
17,"05/03/06",154,470.41,5031.91,3.39,281.85,584.68,4.36,22.99,20
18,"05/03/06",201.7,483.16,4956.77,2.68,282.31,642.68,6.19,9.18,37
19,"05/03/06",374.9,368.18,4971.65,1.06,280.83,505.15,0,19.22,65
20,"05/03/06",243.6,393.64,4986.79,0.76,281.1,562.25,0,104.61,65
21,"05/03/06",243.6,396.04,4992.42,0.82,281.46,612.75,0,107.24,77
22,"05/03/06",118.5,489,4971.8,2.42,282.46,747.94,8.03,18.08,68
23,"05/03/06",131,454.26,5019.81,2.12,281.96,496.93,2.46,17.82,39
24,"05/03/06",201.4,466.4,5086.6,2.8,280.29,778.84,3.21,12.87,15
1,"06/03/06",95.2,469.45,4972.85,3.09,278.77,1403.2,0,31.89,26
2,"06/03/06",164.1,423.48,4950.69,1.35,278.36,1094,0,16.5,22
3,"06/03/06",242.9,490.71,4948.86,2.47,278.14,1422.4,0,8.31,30
4,"06/03/06",149.9,437.36,4973.34,2.71,279.13,1430.3,0,30.32,17
5,"06/03/06",405,426.44,5045.66,1.07,277.47,1790.2,0,31.17,20
6,"06/03/06",257.5,394.6,5001.18,1.91,278.7,1594,0,37.03,27
7,"06/03/06",313.2,457.96,5061.46,2.29,277.75,1830.5,0,21.4,16
8,"06/03/06",345.2,444.29,5062.64,1.58,277.09,1805.6,0,14.15,16
9,"06/03/06",331,376.96,4993.48,2.21,277.95,1417.9,0,19.57,19
10,"06/03/06",280.4,416.65,4985.65,1.84,279.15,1456.3,0,8.25,14
11,"06/03/06",238.8,399.22,4967.87,1.41,278.51,1231.7,0,13.8,30
12,"06/03/06",118.3,456.49,4998.42,2.48,278.77,1290.5,0,22.97,21
13,"06/03/06",124.7,483.36,5028.7,2.57,279.36,1074.7,0,8.6,8
14,"06/03/06",551.6,383.63,4915.52,1,276.33,1082.9,0,23.71,23
15,"06/03/06",271.7,436.69,5046.69,1.18,277.13,1545.7,0,20.24,22
16,"06/03/06",337,386.95,5003.68,1.37,278.09,1531.4,0,8.54,9
17,"06/03/06",154,470.41,5031.91,2.41,279.05,844.31,0,28.36,9
18,"06/03/06",201.7,483.16,4956.77,3.03,278.61,1397.5,0,12.92,17
19,"06/03/06",374.9,368.18,4971.65,1.52,278.4,1256.2,0,22.97,16
20,"06/03/06",243.6,393.64,4986.79,1.08,278.85,1546.8,0,144.07,24
21,"06/03/06",243.6,396.04,4992.42,1.25,278.99,1739.9,0,138.4,25
22,"06/03/06",118.5,489,4971.8,2.64,279.09,1423.4,0,27.8,30
23,"06/03/06",131,454.26,5019.81,2.02,278.02,784.97,0,22.8,26
24,"06/03/06",201.4,466.4,5086.6,2.3,277.78,1088.7,0,18.98,8
1,"07/03/06",95.2,469.45,4972.85,1.93,276.69,1533.3,0,31.86,43
2,"07/03/06",164.1,423.48,4950.69,1.2,278.14,1236.9,0,16.42,27
3,"07/03/06",242.9,490.71,4948.86,1.39,276.62,1561.2,0,8.3,48
4,"07/03/06",149.9,437.36,4973.34,1.57,277.25,1449.9,0,30.43,34
5,"07/03/06",405,426.44,5045.66,1.12,277.34,1832.1,0,31.01,29
6,"07/03/06",257.5,394.6,5001.18,1.34,278.11,1722.9,0,37.09,NA
7,"07/03/06",313.2,457.96,5061.46,2.37,276.85,1822.6,0,21.32,19
8,"07/03/06",345.2,444.29,5062.64,1.97,276.61,1851.9,0,14.09,24
9,"07/03/06",331,376.96,4993.48,2.03,278.9,1723.4,0,19.69,25
10,"07/03/06",280.4,416.65,4985.65,2.06,278.85,1584.5,0,8.24,16
11,"07/03/06",238.8,399.22,4967.87,0.92,277.34,1383.7,0,13.85,56
12,"07/03/06",118.3,456.49,4998.42,1.9,278.91,1417.7,0,22.84,23
13,"07/03/06",124.7,483.36,5028.7,2.94,278.88,1169.8,0,8.57,18
14,"07/03/06",551.6,383.63,4915.52,1.72,275.31,1328.9,0,23.6,22
15,"07/03/06",271.7,436.69,5046.69,1.31,276.34,1766.8,0,20.15,16
16,"07/03/06",337,386.95,5003.68,1.08,277.59,1749.2,0,8.51,19
17,"07/03/06",154,470.41,5031.91,2.85,278.54,941.69,0,28.25,9
18,"07/03/06",201.7,483.16,4956.77,1.72,276.64,1531.3,0,12.87,15
19,"07/03/06",374.9,368.18,4971.65,1.62,279.18,1506.4,0,22.94,23
20,"07/03/06",243.6,393.64,4986.79,0.82,278.24,1643.5,0,143.24,26
21,"07/03/06",243.6,396.04,4992.42,0.86,278.58,1826.8,0,137.51,34
22,"07/03/06",118.5,489,4971.8,1.6,276.93,1652.7,0,27.78,41
23,"07/03/06",131,454.26,5019.81,1.76,277.33,921.29,0,22.71,34
24,"07/03/06",201.4,466.4,5086.6,2.39,277.66,1034,0,18.88,8
1,"08/03/06",95.2,469.45,4972.85,0.8,276.02,956.04,0,32.75,61
2,"08/03/06",164.1,423.48,4950.69,1.05,278.01,956.51,0,17.1,43
3,"08/03/06",242.9,490.71,4948.86,0.76,276.51,796.26,0,8.51,60
4,"08/03/06",149.9,437.36,4973.34,1.18,277.19,1110.9,0,31.54,46
5,"08/03/06",405,426.44,5045.66,0.65,276.73,1072.8,0,32.25,33
6,"08/03/06",257.5,394.6,5001.18,1.29,277.9,1046.2,0,38.14,47
7,"08/03/06",313.2,457.96,5061.46,0.81,277.14,1156.9,0,21.99,20
8,"08/03/06",345.2,444.29,5062.64,0.92,276.77,1030.7,0,14.52,35
9,"08/03/06",331,376.96,4993.48,0.62,276.31,942.75,0,20.08,30
10,"08/03/06",280.4,416.65,4985.65,1.67,278.58,1066.8,0,8.4,30
11,"08/03/06",238.8,399.22,4967.87,0.77,277.05,975.65,0,14.25,69
12,"08/03/06",118.3,456.49,4998.42,1.19,277.85,1122,0,23.85,38
13,"08/03/06",124.7,483.36,5028.7,1.34,278.09,893.42,0,8.79,39
14,"08/03/06",551.6,383.63,4915.52,1.21,275.57,835.01,0,24.47,46
15,"08/03/06",271.7,436.69,5046.69,0.74,276.48,1139.8,0,20.85,35
16,"08/03/06",337,386.95,5003.68,0.79,277.27,1018,0,8.74,31
17,"08/03/06",154,470.41,5031.91,1.57,277.9,765.11,0,29.53,43
18,"08/03/06",201.7,483.16,4956.77,0.95,276.47,754.01,0,13.33,35
19,"08/03/06",374.9,368.18,4971.65,0.75,277.66,880.58,0,23.8,42
20,"08/03/06",243.6,393.64,4986.79,0.79,277.67,1035.7,0,150.08,47
21,"08/03/06",243.6,396.04,4992.42,0.86,278.02,1113.9,0,144.46,55
22,"08/03/06",118.5,489,4971.8,1.07,276.59,801.02,0,28.63,62
23,"08/03/06",131,454.26,5019.81,1.15,277.09,828.47,0,23.68,49
24,"08/03/06",201.4,466.4,5086.6,1.73,276,528.67,0,19.58,15
1,"09/03/06",95.2,469.45,4972.85,1.21,280.23,535.98,0,33.14,70
2,"09/03/06",164.1,423.48,4950.69,0.9,279.53,493.2,0,17.36,66
